id,user_id,ip,action_time,action
790076,27708.0,26.161.254.7,2023-11-08 18:25:27,"('id': 876150, 'action': 'click', 'time': '2023-11-08 18:25:27')"
959340,,127.211.232.241,,"('id': 387057, 'action': 'search', 'time': '2023-12-18 22:15:09')"
386836,,47.74.248.207,2023-07-06 19:49:13,"('id': 762812, 'action': 'search', 'time': '2023-07-06 19:49:13')"
873009,23385.0,41.13.84.238,2023-11-28 19:59:25,"('id': 579555, 'action': 'search', 'time': '2023-11-28 19:59:25')"
583378,30565.0,119.229.98.210,2023-09-14 03:23:26,"('id': 768623, 'action': 'search', 'time': '2023-09-14 03:23:26')"
311801,43477.0,194.183.158.44,,"('id': 492889, 'action': 'search', 'time': '2023-06-06 14:38:54')"
262298,,97.106.155.109,2023-05-17 05:55:42,"('id': 441042, 'action': 'click', 'time': '2023-05-17 05:55:42')"
959245,,124.215.225.57,2023-12-18 21:37:10,"('id': 198467, 'action': 'search', 'time': '2023-12-18 21:37:10')"
529896,2658.0,42.245.147.70,2023-08-30 03:36:21,"('id': 740280, 'action': 'search', 'time': '2023-08-30 03:36:21')"
158351,10962.0,233.245.55.58,2023-04-03 01:03:43,"('id': 981512, 'action': 'click', 'time': '2023-04-03 01:03:43')"
916907,,133.36.104.51,2023-12-09 14:47:41,"('id': 347799, 'action': 'search', 'time': '2023-12-09 14:47:41')"
655218,,114.179.115.63,2023-10-02 14:25:27,"('id': 304094, 'action': 'click', 'time': '2023-10-02 14:25:27')"
715887,,131.45.126.207,2023-10-18 20:28:29,"('id': 264450, 'action': 'click', 'time': '2023-10-18 20:28:29')"
666566,,80.148.162.143,2023-10-05 14:03:05,"('id': 100721, 'action': 'search', 'time': '2023-10-05 14:03:05')"
256769,,89.68.127.79,2023-05-14 19:21:26,"('id': 149968, 'action': 'click', 'time': '2023-05-14 19:21:26')"
688248,54523.0,227.20.88.252,,"('id': 863275, 'action': 'click', 'time': '2023-10-11 09:38:00')"
549786,,191.31.156.141,2023-09-05 03:54:00,"('id': 833395, 'action': 'search', 'time': '2023-09-05 03:54:00')"
433472,,172.217.47.37,2023-07-25 13:25:52,"('id': 552832, 'action': 'click', 'time': '2023-07-25 13:25:52')"
276317,,216.34.45.46,2023-05-23 04:53:25,"('id': 659346, 'action': 'search', 'time': '2023-05-23 04:53:25')"
531664,,29.93.162.47,2023-08-30 19:16:46,"('id': 443592, 'action': 'search', 'time': '2023-08-30 19:16:46')"
360432,,243.227.39.137,2023-06-26 06:09:58,"('id': 387578, 'action': 'click', 'time': '2023-06-26 06:09:58')"
149097,60024.0,124.173.121.138,2023-03-30 01:53:16,"('id': 343893, 'action': 'click', 'time': '2023-03-30 01:53:16')"
442955,1078.0,186.175.120.108,2023-07-29 09:22:08,"('id': 618497, 'action': 'search', 'time': '2023-07-29 09:22:08')"
1007519,,190.142.70.117,,"('id': 788845, 'action': 'search', 'time': '2023-12-30 00:02:26')"
693396,,25.90.253.7,2023-10-12 17:23:12,"('id': 139511, 'action': 'click', 'time': '2023-10-12 17:23:12')"
321671,39881.0,12.91.157.46,2023-06-10 13:14:02,"('id': 898039, 'action': 'click', 'time': '2023-06-10 13:14:02')"
958834,44110.0,197.17.158.183,2023-12-18 19:17:14,"('id': 206040, 'action': 'search', 'time': '2023-12-18 19:17:14')"
159234,46255.0,58.5.232.155,2023-04-03 10:27:44,"('id': 138467, 'action': 'click', 'time': '2023-04-03 10:27:44')"
534676,79230.0,17.129.96.246,2023-08-31 21:52:47,"('id': 883029, 'action': 'search', 'time': '2023-08-31 21:52:47')"
472137,,107.138.11.118,2023-08-09 07:11:14,"('id': 881072, 'action': 'click', 'time': '2023-08-09 07:11:14')"
731558,,157.115.144.146,2023-10-23 07:56:10,"('id': 428290, 'action': 'search', 'time': '2023-10-23 07:56:10')"
215262,,19.114.153.5,2023-04-27 13:45:30,"('id': 72020, 'action': 'search', 'time': '2023-04-27 13:45:30')"
748887,59399.0,20.219.229.158,2023-10-28 05:01:16,"('id': 755761, 'action': 'click', 'time': '2023-10-28 05:01:16')"
605151,,177.99.73.232,2023-09-19 16:52:37,"('id': 674696, 'action': 'search', 'time': '2023-09-19 16:52:37')"
277173,39469.0,92.176.49.192,2023-05-23 13:52:08,"('id': 321712, 'action': 'search', 'time': '2023-05-23 13:52:08')"
641220,,197.31.23.189,2023-09-28 17:46:36,"('id': 443558, 'action': 'click', 'time': '2023-09-28 17:46:36')"
440369,,34.142.49.196,2023-07-28 08:40:47,"('id': 490784, 'action': 'click', 'time': '2023-07-28 08:40:47')"
832050,,239.233.234.255,2023-11-19 04:11:50,"('id': 902821, 'action': 'search', 'time': '2023-11-19 04:11:50')"
16750,90002.0,244.143.138.0,2021-06-20 10:59:54,"('id': 560231, 'action': 'search', 'time': '2021-06-20 10:59:54')"
628655,,42.107.38.145,2023-09-25 17:49:57,"('id': 417792, 'action': 'search', 'time': '2023-09-25 17:49:57')"
512244,,144.207.130.8,2023-08-23 21:58:41,"('id': 559424, 'action': 'click', 'time': '2023-08-23 21:58:41')"
101598,,22.27.252.26,2023-03-08 10:10:01,"('id': 881519, 'action': 'click', 'time': '2023-03-08 10:10:01')"
135616,,184.37.37.159,2023-03-24 04:32:55,"('id': 935409, 'action': 'search', 'time': '2023-03-24 04:32:55')"
596763,,30.32.85.178,2023-09-17 12:23:24,"('id': 152264, 'action': 'search', 'time': '2023-09-17 12:23:24')"
60486,,43.179.120.105,2023-02-14 09:07:35,"('id': 21456, 'action': 'click', 'time': '2023-02-14 09:07:35')"
131394,13944.0,116.158.236.48,2023-03-22 09:38:50,"('id': 249998, 'action': 'search', 'time': '2023-03-22 09:38:50')"
342002,,89.193.103.94,,"('id': 602776, 'action': 'click', 'time': '2023-06-18 20:16:46')"
537549,,53.248.75.180,2023-09-01 18:09:03,"('id': 697403, 'action': 'search', 'time': '2023-09-01 18:09:03')"
178320,56271.0,42.105.115.173,2023-04-11 10:22:12,"('id': 674829, 'action': 'search', 'time': '2023-04-11 10:22:12')"
931308,85563.0,67.213.90.54,2023-12-12 18:01:38,"('id': 300361, 'action': 'click', 'time': '2023-12-12 18:01:38')"
847826,81434.0,53.173.74.166,,"('id': 492521, 'action': 'click', 'time': '2023-11-22 23:18:40')"
751853,,17.160.231.209,2023-10-29 02:06:12,"('id': 15647, 'action': 'click', 'time': '2023-10-29 02:06:12')"
413882,,201.60.103.38,2023-07-17 12:56:18,"('id': 281414, 'action': 'search', 'time': '2023-07-17 12:56:18')"
642793,,55.80.146.193,2023-09-29 03:30:07,"('id': 748953, 'action': 'search', 'time': '2023-09-29 03:30:07')"
720676,37333.0,225.60.130.142,2023-10-20 05:24:46,"('id': 223949, 'action': 'click', 'time': '2023-10-20 05:24:46')"
977695,,163.91.121.44,2023-12-23 01:04:13,"('id': 867691, 'action': 'search', 'time': '2023-12-23 01:04:13')"
42745,70331.0,176.118.228.173,2023-02-02 10:18:37,"('id': 951704, 'action': 'search', 'time': '2023-02-02 10:18:37')"
915179,,84.10.42.63,2023-12-09 06:08:13,"('id': 227079, 'action': 'click', 'time': '2023-12-09 06:08:13')"
276365,,122.172.12.166,2023-05-23 05:21:52,"('id': 432315, 'action': 'click', 'time': '2023-05-23 05:21:52')"
36522,9613.0,221.119.61.44,2023-01-28 15:13:55,"('id': 552125, 'action': 'search', 'time': '2023-01-28 15:13:55')"
300161,,74.233.123.157,,"('id': 355086, 'action': 'search', 'time': '2023-06-02 01:14:58')"
963610,,195.167.4.134,2023-12-19 21:44:26,"('id': 400106, 'action': 'search', 'time': '2023-12-19 21:44:26')"
180343,,246.152.146.209,2023-04-12 07:29:55,"('id': 227176, 'action': 'click', 'time': '2023-04-12 07:29:55')"
914899,,154.123.122.54,2023-12-09 04:38:18,"('id': 828529, 'action': 'search', 'time': '2023-12-09 04:38:18')"
814944,,172.154.227.16,2023-11-15 01:01:09,"('id': 904333, 'action': 'click', 'time': '2023-11-15 01:01:09')"
876903,,67.1.121.93,2023-11-29 18:29:08,"('id': 376471, 'action': 'click', 'time': '2023-11-29 18:29:08')"
1005204,,58.3.74.142,2023-12-29 10:55:18,"('id': 622746, 'action': 'search', 'time': '2023-12-29 10:55:18')"
496812,,62.54.167.254,2023-08-18 09:13:01,"('id': 251548, 'action': 'search', 'time': '2023-08-18 09:13:01')"
606853,35459.0,176.147.12.58,,"('id': 738483, 'action': 'search', 'time': '2023-09-20 03:26:59')"
119733,93009.0,0.68.201.138,2023-03-17 01:09:58,"('id': 555210, 'action': 'click', 'time': '2023-03-17 01:09:58')"
306565,15612.0,171.157.154.147,2023-06-04 14:38:10,"('id': 91662, 'action': 'click', 'time': '2023-06-04 14:38:10')"
707940,,117.157.160.55,2023-10-16 16:36:43,"('id': 528575, 'action': 'search', 'time': '2023-10-16 16:36:43')"
309633,29146.0,135.25.95.59,,"('id': 852134, 'action': 'click', 'time': '2023-06-05 19:12:08')"
429887,,111.179.142.22,2023-07-24 00:46:07,"('id': 564708, 'action': 'search', 'time': '2023-07-24 00:46:07')"
207769,,120.69.206.36,2023-04-24 10:05:22,"('id': 890606, 'action': 'search', 'time': '2023-04-24 10:05:22')"
707142,,0.190.11.176,2023-10-16 12:02:05,"('id': 269846, 'action': 'search', 'time': '2023-10-16 12:02:05')"
265670,,32.4.11.141,2023-05-18 16:03:51,"('id': 112503, 'action': 'click', 'time': '2023-05-18 16:03:51')"
188761,,197.8.197.173,2023-04-15 23:19:55,"('id': 917220, 'action': 'search', 'time': '2023-04-15 23:19:55')"
870565,,183.253.162.202,2023-11-28 05:04:24,"('id': 994623, 'action': 'click', 'time': '2023-11-28 05:04:24')"
77579,,255.69.104.113,2023-02-24 04:59:21,"('id': 376658, 'action': 'search', 'time': '2023-02-24 04:59:21')"
268826,,88.190.58.29,2023-05-20 01:34:06,"('id': 311434, 'action': 'click', 'time': '2023-05-20 01:34:06')"
588682,1618.0,208.139.76.180,2023-09-15 11:16:34,"('id': 219177, 'action': 'search', 'time': '2023-09-15 11:16:34')"
37133,,35.174.58.13,2023-01-29 01:37:10,"('id': 32042, 'action': 'search', 'time': '2023-01-29 01:37:10')"
1007107,,166.12.29.214,2023-12-29 21:51:34,"('id': 301195, 'action': 'click', 'time': '2023-12-29 21:51:34')"
282541,,6.209.248.14,2023-05-25 19:00:21,"('id': 364881, 'action': 'search', 'time': '2023-05-25 19:00:21')"
590782,,177.76.11.164,2023-09-16 00:26:41,"('id': 484987, 'action': 'search', 'time': '2023-09-16 00:26:41')"
861366,,229.228.25.148,2023-11-26 02:25:00,"('id': 779928, 'action': 'search', 'time': '2023-11-26 02:25:00')"
356079,,96.199.15.71,2023-06-24 12:48:31,"('id': 85825, 'action': 'search', 'time': '2023-06-24 12:48:31')"
561154,19843.0,119.87.124.210,2023-09-08 04:08:05,"('id': 727624, 'action': 'search', 'time': '2023-09-08 04:08:05')"
925791,,122.41.218.17,2023-12-11 14:35:39,"('id': 575148, 'action': 'search', 'time': '2023-12-11 14:35:39')"
976413,,127.127.34.75,2023-12-22 17:37:20,"('id': 108948, 'action': 'click', 'time': '2023-12-22 17:37:20')"
735938,35459.0,176.147.12.58,2023-10-24 12:27:42,"('id': 649966, 'action': 'search', 'time': '2023-10-24 12:27:42')"
29729,,178.94.64.80,,"('id': 391362, 'action': 'search', 'time': '2023-01-22 05:06:15')"
302670,,4.121.125.132,,"('id': 603752, 'action': 'click', 'time': '2023-06-03 01:56:03')"
119785,,104.7.35.226,2023-03-17 01:50:27,"('id': 616382, 'action': 'search', 'time': '2023-03-17 01:50:27')"
261325,94967.0,123.60.163.111,2023-05-16 19:31:22,"('id': 791211, 'action': 'search', 'time': '2023-05-16 19:31:22')"
273228,,114.147.182.209,2023-05-21 21:30:52,"('id': 511461, 'action': 'click', 'time': '2023-05-21 21:30:52')"
529876,56244.0,184.173.165.207,2023-08-30 03:30:46,"('id': 49516, 'action': 'click', 'time': '2023-08-30 03:30:46')"
940440,,86.24.5.9,2023-12-14 20:58:29,"('id': 572087, 'action': 'click', 'time': '2023-12-14 20:58:29')"
857183,74154.0,232.67.68.27,2023-11-25 03:07:21,"('id': 834432, 'action': 'search', 'time': '2023-11-25 03:07:21')"
755027,,32.151.120.74,2023-10-30 01:14:37,"('id': 179025, 'action': 'search', 'time': '2023-10-30 01:14:37')"
599248,,45.49.81.145,2023-09-18 02:54:01,"('id': 393382, 'action': 'click', 'time': '2023-09-18 02:54:01')"
755010,,108.67.236.206,,"('id': 235190, 'action': 'click', 'time': '2023-10-30 01:12:55')"
838224,,251.44.61.192,2023-11-20 16:47:47,"('id': 677720, 'action': 'search', 'time': '2023-11-20 16:47:47')"
555546,,144.207.130.8,2023-09-06 16:35:26,"('id': 221137, 'action': 'search', 'time': '2023-09-06 16:35:26')"
876466,,198.87.203.0,2023-11-29 16:30:08,"('id': 198905, 'action': 'click', 'time': '2023-11-29 16:30:08')"
300243,71158.0,93.139.249.44,2023-06-02 02:11:10,"('id': 549493, 'action': 'click', 'time': '2023-06-02 02:11:10')"
968380,,249.192.69.163,2023-12-20 22:26:22,"('id': 86932, 'action': 'click', 'time': '2023-12-20 22:26:22')"
607547,40032.0,54.95.217.233,2023-09-20 08:04:17,"('id': 541845, 'action': 'search', 'time': '2023-09-20 08:04:17')"
415010,99527.0,191.55.18.126,,"('id': 690657, 'action': 'search', 'time': '2023-07-18 00:23:13')"
585193,,86.58.112.122,2023-09-14 15:41:24,"('id': 883382, 'action': 'search', 'time': '2023-09-14 15:41:24')"
356503,85917.0,209.136.197.171,2023-06-24 16:43:21,"('id': 562031, 'action': 'search', 'time': '2023-06-24 16:43:21')"
286217,,207.207.84.93,2023-05-27 08:33:40,"('id': 922355, 'action': 'click', 'time': '2023-05-27 08:33:40')"
831281,,73.90.94.148,2023-11-18 21:59:26,"('id': 291342, 'action': 'search', 'time': '2023-11-18 21:59:26')"
556980,94934.0,163.162.182.252,2023-09-07 01:21:07,"('id': 133583, 'action': 'search', 'time': '2023-09-07 01:21:07')"
535473,,139.224.114.81,2023-09-01 04:06:19,"('id': 259148, 'action': 'search', 'time': '2023-09-01 04:06:19')"
789954,93898.0,80.199.6.6,2023-11-08 17:20:13,"('id': 334246, 'action': 'click', 'time': '2023-11-08 17:20:13')"
129889,,201.30.156.154,2023-03-21 17:01:01,"('id': 890417, 'action': 'click', 'time': '2023-03-21 17:01:01')"
385220,,146.163.115.107,2023-07-06 03:17:39,"('id': 302620, 'action': 'search', 'time': '2023-07-06 03:17:39')"
605154,,177.99.73.232,,"('id': 800524, 'action': 'search', 'time': '2023-09-19 16:53:45')"
206218,80577.0,66.143.42.53,2023-04-23 17:46:31,"('id': 851968, 'action': 'search', 'time': '2023-04-23 17:46:31')"
849308,,210.83.95.184,2023-11-23 08:04:07,"('id': 368822, 'action': 'click', 'time': '2023-11-23 08:04:07')"
272355,53932.0,59.205.46.183,2023-05-21 12:16:08,"('id': 425545, 'action': 'search', 'time': '2023-05-21 12:16:08')"
340540,,45.88.244.114,2023-06-18 05:22:03,"('id': 442687, 'action': 'search', 'time': '2023-06-18 05:22:03')"
885548,44110.0,197.17.158.183,2023-12-02 02:47:26,"('id': 209695, 'action': 'search', 'time': '2023-12-02 02:47:26')"
791696,,44.63.223.37,2023-11-09 04:35:56,"('id': 24721, 'action': 'search', 'time': '2023-11-09 04:35:56')"
874884,,82.214.204.167,2023-11-29 06:33:08,"('id': 394902, 'action': 'search', 'time': '2023-11-29 06:33:08')"
728492,,173.153.138.57,2023-10-22 10:53:31,"('id': 717616, 'action': 'search', 'time': '2023-10-22 10:53:31')"
28686,51098.0,103.211.183.232,2023-01-21 05:18:37,"('id': 550502, 'action': 'search', 'time': '2023-01-21 05:18:37')"
365865,63890.0,37.130.5.6,2023-06-28 10:13:43,"('id': 9402, 'action': 'search', 'time': '2023-06-28 10:13:43')"
679485,3274.0,82.121.4.179,2023-10-08 22:40:54,"('id': 708984, 'action': 'click', 'time': '2023-10-08 22:40:54')"
874976,,149.132.191.58,,"('id': 361893, 'action': 'search', 'time': '2023-11-29 07:00:21')"
896754,,118.23.88.141,2023-12-04 21:52:01,"('id': 133689, 'action': 'click', 'time': '2023-12-04 21:52:01')"
435070,92054.0,198.160.206.155,,"('id': 771893, 'action': 'click', 'time': '2023-07-26 04:53:37')"
391637,58039.0,246.196.230.233,2023-07-08 19:42:26,"('id': 834378, 'action': 'click', 'time': '2023-07-08 19:42:26')"
169181,,17.207.51.251,2023-04-07 12:56:05,"('id': 819935, 'action': 'search', 'time': '2023-04-07 12:56:05')"
683109,,25.187.252.102,2023-10-09 21:43:51,"('id': 760854, 'action': 'search', 'time': '2023-10-09 21:43:51')"
710494,85563.0,67.213.90.54,,"('id': 840027, 'action': 'click', 'time': '2023-10-17 09:38:35')"
473424,,79.32.16.112,2023-08-09 18:01:39,"('id': 736144, 'action': 'click', 'time': '2023-08-09 18:01:39')"
508106,,219.13.125.219,2023-08-22 10:00:41,"('id': 232527, 'action': 'search', 'time': '2023-08-22 10:00:41')"
659737,,39.91.150.25,2023-10-03 20:42:53,"('id': 332674, 'action': 'search', 'time': '2023-10-03 20:42:53')"
848110,,124.96.132.113,2023-11-23 01:15:29,"('id': 910402, 'action': 'search', 'time': '2023-11-23 01:15:29')"
128007,48083.0,190.71.52.40,2023-03-20 20:59:24,"('id': 21749, 'action': 'search', 'time': '2023-03-20 20:59:24')"
412008,19371.0,220.52.138.247,2023-07-16 17:30:47,"('id': 648354, 'action': 'click', 'time': '2023-07-16 17:30:47')"
770640,,108.197.138.117,2023-11-03 20:41:06,"('id': 20054, 'action': 'search', 'time': '2023-11-03 20:41:06')"
940664,14044.0,63.163.220.241,2023-12-14 22:11:08,"('id': 997621, 'action': 'search', 'time': '2023-12-14 22:11:08')"
353814,71218.0,22.91.152.171,2023-06-23 14:49:27,"('id': 73585, 'action': 'click', 'time': '2023-06-23 14:49:27')"
910680,,224.196.162.41,2023-12-08 06:34:59,"('id': 912787, 'action': 'search', 'time': '2023-12-08 06:34:59')"
52596,,241.200.219.242,,"('id': 73872, 'action': 'search', 'time': '2023-02-09 11:41:57')"
685135,,11.34.248.232,2023-10-10 11:46:48,"('id': 228249, 'action': 'search', 'time': '2023-10-10 11:46:48')"
368371,,248.42.82.117,2023-06-29 11:16:12,"('id': 145358, 'action': 'click', 'time': '2023-06-29 11:16:12')"
192810,84594.0,77.194.75.216,2023-04-17 16:34:36,"('id': 46483, 'action': 'search', 'time': '2023-04-17 16:34:36')"
902075,,23.179.17.40,2023-12-06 05:51:51,"('id': 368587, 'action': 'search', 'time': '2023-12-06 05:51:51')"
266148,,77.200.141.187,,"('id': 540090, 'action': 'search', 'time': '2023-05-18 21:07:35')"
275205,,196.148.212.79,2023-05-22 17:25:54,"('id': 296423, 'action': 'search', 'time': '2023-05-22 17:25:54')"
632088,61757.0,3.59.249.192,2023-09-26 11:49:58,"('id': 621479, 'action': 'search', 'time': '2023-09-26 11:49:58')"
749036,54794.0,180.140.36.212,2023-10-28 06:25:17,"('id': 231922, 'action': 'search', 'time': '2023-10-28 06:25:17')"
162598,,235.198.100.30,2023-04-04 19:37:40,"('id': 825542, 'action': 'click', 'time': '2023-04-04 19:37:40')"
55359,,191.202.229.24,,"('id': 447657, 'action': 'search', 'time': '2023-02-11 05:06:07')"
208219,,182.49.135.4,2023-04-24 14:41:49,"('id': 965434, 'action': 'click', 'time': '2023-04-24 14:41:49')"
511203,94784.0,240.65.61.207,,"('id': 985729, 'action': 'click', 'time': '2023-08-23 13:10:16')"
866624,,76.201.232.243,2023-11-27 04:32:54,"('id': 256929, 'action': 'search', 'time': '2023-11-27 04:32:54')"
723478,,150.129.181.234,,"('id': 69612, 'action': 'search', 'time': '2023-10-21 00:31:42')"
334060,,74.195.109.67,2023-06-15 13:27:01,"('id': 605363, 'action': 'search', 'time': '2023-06-15 13:27:01')"
132451,33433.0,94.16.193.150,2023-03-22 21:35:45,"('id': 506595, 'action': 'search', 'time': '2023-03-22 21:35:45')"
27038,,99.102.64.129,2023-01-19 07:47:14,"('id': 418538, 'action': 'click', 'time': '2023-01-19 07:47:14')"
752295,67675.0,194.64.90.123,,"('id': 232886, 'action': 'search', 'time': '2023-10-29 04:01:19')"
149853,,223.210.160.175,2023-03-30 10:11:58,"('id': 753362, 'action': 'search', 'time': '2023-03-30 10:11:58')"
549766,,196.0.156.6,2023-09-05 03:47:24,"('id': 900596, 'action': 'click', 'time': '2023-09-05 03:47:24')"
54678,59970.0,120.78.32.52,2023-02-10 18:51:31,"('id': 646096, 'action': 'click', 'time': '2023-02-10 18:51:31')"
712110,,227.188.50.98,,"('id': 709319, 'action': 'search', 'time': '2023-10-17 20:22:56')"
166845,52811.0,26.60.80.230,2023-04-06 13:48:49,"('id': 924163, 'action': 'search', 'time': '2023-04-06 13:48:49')"
287445,,194.91.186.106,2023-05-27 20:48:23,"('id': 946032, 'action': 'search', 'time': '2023-05-27 20:48:23')"
200270,,209.218.240.208,2023-04-21 02:43:23,"('id': 990600, 'action': 'click', 'time': '2023-04-21 02:43:23')"
130391,,90.131.27.34,2023-03-21 22:43:18,"('id': 314069, 'action': 'click', 'time': '2023-03-21 22:43:18')"
622700,,136.253.52.192,,"('id': 637119, 'action': 'search', 'time': '2023-09-24 05:57:18')"
181889,33295.0,17.59.143.91,2023-04-12 23:38:05,"('id': 707125, 'action': 'search', 'time': '2023-04-12 23:38:05')"
876820,13893.0,169.121.153.120,2023-11-29 18:09:35,"('id': 464132, 'action': 'search', 'time': '2023-11-29 18:09:35')"
383991,15584.0,5.126.121.16,2023-07-05 16:49:27,"('id': 966219, 'action': 'search', 'time': '2023-07-05 16:49:27')"
197240,,173.224.140.139,2023-04-19 18:36:57,"('id': 435309, 'action': 'search', 'time': '2023-04-19 18:36:57')"
865579,,242.232.88.55,2023-11-26 23:04:06,"('id': 191373, 'action': 'search', 'time': '2023-11-26 23:04:06')"
